ordinal,species,in6,in5,in4,in3,in2,in1,total,year,site,period,sjy,dd,dd_sum,cdd_sum,cdd_sumfall,DI,per,elev,siteyear,Tmean,cdd_seas,Cdd_siteave,Cdd_july_siteave,spsiteyear,doy_adult,gdd_adult,elevation,elev.lab
191,Aeropedellus clavatus,12,0,0,0,0,0,12,2008,B1,resurvey,B1_191_2008,5.75057389952207,5.75057389952207,210.863068367796,210.863068367796,6,2,2591,B12008,10.030163043478261,596.6274716362548,443.3263970839354,184.04835147112553,B12008Aeropedellus clavatus,185,161.607863392552,2591,2591m
198,Aeropedellus clavatus,15,0,0,0,0,0,15,2008,B1,resurvey,B1_198_2008,9.95,9.95,269.439555657771,269.439555657771,6,2,2591,B12008,10.030163043478261,596.6274716362548,443.3263970839354,184.04835147112553,B12008Aeropedellus clavatus,185,161.607863392552,2591,2591m
207,Aeropedellus clavatus,16,0,0,0,0,0,16,2008,B1,resurvey,B1_207_2008,7.49253359225374,7.49253359225374,346.331418812873,346.331418812873,6,2,2591,B12008,10.030163043478261,596.6274716362548,443.3263970839354,184.04835147112553,B12008Aeropedellus clavatus,185,161.607863392552,2591,2591m
213,Aeropedellus clavatus,8,0,0,0,0,0,8,2008,B1,resurvey,B1_213_2008,11.05,11.05,403.007444497184,403.007444497184,6,2,2591,B12008,10.030163043478261,596.6274716362548,443.3263970839354,184.04835147112553,B12008Aeropedellus clavatus,185,161.607863392552,2591,2591m
219,Aeropedellus clavatus,18,0,0,0,0,0,18,2008,B1,resurvey,B1_219_2008,6.78740846417861,6.78740846417861,458.727397813922,458.727397813922,6,2,2591,B12008,10.030163043478261,596.6274716362548,443.3263970839354,184.04835147112553,B12008Aeropedellus clavatus,185,161.607863392552,2591,2591m
225,Aeropedellus clavatus,6,0,0,0,0,0,6,2008,B1,resurvey,B1_225_2008,8.55,8.55,493.405475696457,493.405475696457,6,2,2591,B12008,10.030163043478261,596.6274716362548,443.3263970839354,184.04835147112553,B12008Aeropedellus clavatus,185,161.607863392552,2591,2591m
232,Aeropedellus clavatus,9,0,0,0,0,0,9,2008,B1,resurvey,B1_232_2008,6.15646346096744,6.15646346096744,515.73681188283,515.73681188283,6,2,2591,B12008,10.030163043478261,596.6274716362548,443.3263970839354,184.04835147112553,B12008Aeropedellus clavatus,185,161.607863392552,2591,2591m
242,Aeropedellus clavatus,3,0,0,0,0,0,3,2008,B1,resurvey,B1_242_2008,7.37089004764745,7.37089004764745,586.677471636255,586.677471636255,6,2,2591,B12008,10.030163043478261,596.6274716362548,443.3263970839354,184.04835147112553,B12008Aeropedellus clavatus,185,161.607863392552,2591,2591m
126,Aeropedellus clavatus,0,0,0,0,6,2,8,2009,B1,resurvey,B1_126_2009,2.04321750763721,2.04321750763721,16.1466259985513,16.1466259985513,1.75,2,2591,B12009,10.221113006910326,450.71709520858474,333.8002900850302,119.51438810609704,B12009Aeropedellus clavatus,181,126.1466259985513,2591,2591m
132,Aeropedellus clavatus,0,0,2,1,3,3,9,2009,B1,resurvey,B1_132_2009,2.40839449842605,2.40839449842605,24.2603262227824,24.2603262227824,2.2222222222222223,2,2591,B12009,10.221113006910326,450.71709520858474,333.8002900850302,119.51438810609704,B12009Aeropedellus clavatus,181,126.1466259985513,2591,2591m
140,Aeropedellus clavatus,0,1,1,1,2,4,9,2009,B1,resurvey,B1_140_2009,4.38220771986431,4.38220771986431,46.7849241650867,46.7849241650867,2.2222222222222223,2,2591,B12009,10.221113006910326,450.71709520858474,333.8002900850302,119.51438810609704,B12009Aeropedellus clavatus,181,126.1466259985513,2591,2591m
149,Aeropedellus clavatus,7,5,9,4,3,0,28,2009,B1,resurvey,B1_149_2009,2.72934925157668,2.72934925157668,57.1275119731704,57.1275119731704,4.321428571428571,2,2591,B12009,10.221113006910326,450.71709520858474,333.8002900850302,119.51438810609704,B12009Aeropedellus clavatus,181,126.1466259985513,2591,2591m
157,Aeropedellus clavatus,13,5,7,7,3,1,36,2009,B1,resurvey,B1_157_2009,2.62650154445022,2.62650154445022,71.3706080416829,71.3706080416829,4.416666666666667,2,2591,B12009,10.221113006910326,450.71709520858474,333.8002900850302,119.51438810609704,B12009Aeropedellus clavatus,181,126.1466259985513,2591,2591m
164,Aeropedellus clavatus,11,8,9,6,0,0,34,2009,B1,resurvey,B1_164_2009,1.88498168906588,1.88498168906588,79.3864477809317,79.3864477809317,4.705882352941177,2,2591,B12009,10.221113006910326,450.71709520858474,333.8002900850302,119.51438810609704,B12009Aeropedellus clavatus,181,126.1466259985513,2591,2591m
175,Aeropedellus clavatus,7,9,0,0,0,0,16,2009,B1,resurvey,B1_175_2009,5.39730272513219,5.39730272513219,115.176338927709,115.176338927709,5.4375,2,2591,B12009,10.221113006910326,450.71709520858474,333.8002900850302,119.51438810609704,B12009Aeropedellus clavatus,181,126.1466259985513,2591,2591m
181,Aeropedellus clavatus,8,0,0,0,0,0,8,2009,B1,resurvey,B1_181_2009,5.33013562980047,5.33013562980047,145.244292205387,145.244292205387,6,2,2591,B12009,10.221113006910326,450.71709520858474,333.8002900850302,119.51438810609704,B12009Aeropedellus clavatus,181,126.1466259985513,2591,2591m
190,Aeropedellus clavatus,12,0,0,0,0,0,12,2009,B1,resurvey,B1_190_2009,6.2167734905205,6.2167734905205,189.323110486387,189.323110486387,6,2,2591,B12009,10.221113006910326,450.71709520858474,333.8002900850302,119.51438810609704,B12009Aeropedellus clavatus,181,126.1466259985513,2591,2591m
196,Aeropedellus clavatus,8,0,0,0,0,0,8,2009,B1,resurvey,B1_196_2009,5.98296334652944,5.98296334652944,225.891185106888,225.891185106888,6,2,2591,B12009,10.221113006910326,450.71709520858474,333.8002900850302,119.51438810609704,B12009Aeropedellus clavatus,181,126.1466259985513,2591,2591m
204,Aeropedellus clavatus,3,0,0,0,0,0,3,2009,B1,resurvey,B1_204_2009,5.91455744513099,5.91455744513099,270.008354843333,270.008354843333,6,2,2591,B12009,10.221113006910326,450.71709520858474,333.8002900850302,119.51438810609704,B12009Aeropedellus clavatus,181,126.1466259985513,2591,2591m
213,Aeropedellus clavatus,4,0,0,0,0,0,4,2009,B1,resurvey,B1_213_2009,3.86266328837537,3.86266328837537,299.841316743238,299.841316743238,6,2,2591,B12009,10.221113006910326,450.71709520858474,333.8002900850302,119.51438810609704,B12009Aeropedellus clavatus,181,126.1466259985513,2591,2591m
137,Aeropedellus clavatus,0,0,0,0,9,3,12,2010,B1,resurvey,B1_137_2010,0.0211821588576809,0.0211821588576809,2.23539920915664,2.23539920915664,1.75,2,2591,B12010,10.573077053171195,491.16519525396484,368.39309663688516,143.69185750253456,B12010Aeropedellus clavatus,187,132.23539920915664,2591,2591m
143,Aeropedellus clavatus,0,0,0,1,2,1,4,2010,B1,resurvey,B1_143_2010,1.7690503161685,1.7690503161685,8.87024929781374,8.87024929781374,2,2,2591,B12010,10.573077053171195,491.16519525396484,368.39309663688516,143.69185750253456,B12010Aeropedellus clavatus,187,132.23539920915664,2591,2591m
150,Aeropedellus clavatus,0,0,3,9,15,9,36,2010,B1,resurvey,B1_150_2010,0.355375992747082,0.355375992747082,21.2262670459777,21.2262670459777,2.1666666666666665,2,2591,B12010,10.573077053171195,491.16519525396484,368.39309663688516,143.69185750253456,B12010Aeropedellus clavatus,187,132.23539920915664,2591,2591m
155,Aeropedellus clavatus,0,0,4,7,31,30,72,2010,B1,resurvey,B1_155_2010,4.37239790764328,4.37239790764328,33.2307188676454,33.2307188676454,1.7916666666666667,2,2591,B12010,10.573077053171195,491.16519525396484,368.39309663688516,143.69185750253456,B12010Aeropedellus clavatus,187,132.23539920915664,2591,2591m
161,Aeropedellus clavatus,0,3,19,12,8,2,44,2010,B1,resurvey,B1_161_2010,0.625997731959857,0.625997731959857,61.3713188789881,61.3713188789881,3.2954545454545454,2,2591,B12010,10.573077053171195,491.16519525396484,368.39309663688516,143.69185750253456,B12010Aeropedellus clavatus,187,132.23539920915664,2591,2591m
169,Aeropedellus clavatus,0,7,28,9,3,1,48,2010,B1,resurvey,B1_169_2010,4.10009851381827,4.10009851381827,75.76113262867,75.76113262867,3.7708333333333335,2,2591,B12010,10.573077053171195,491.16519525396484,368.39309663688516,143.69185750253456,B12010Aeropedellus clavatus,187,132.23539920915664,2591,2591m
177,Aeropedellus clavatus,16,5,17,1,0,0,39,2010,B1,resurvey,B1_177_2010,7.026154785,7.026154785,107.903339425894,107.903339425894,4.923076923076923,2,2591,B12010,10.573077053171195,491.16519525396484,368.39309663688516,143.69185750253456,B12010Aeropedellus clavatus,187,132.23539920915664,2591,2591m
182,Aeropedellus clavatus,21,3,3,0,0,0,27,2010,B1,resurvey,B1_182_2010,7.16332467,7.16332467,134.668388180846,134.668388180846,5.666666666666667,2,2591,B12010,10.573077053171195,491.16519525396484,368.39309663688516,143.69185750253456,B12010Aeropedellus clavatus,187,132.23539920915664,2591,2591m
196,Aeropedellus clavatus,17,1,4,0,0,0,22,2010,B1,resurvey,B1_196_2010,7.74551985,7.74551985,200.382330267611,200.382330267611,5.590909090909091,2,2591,B12010,10.573077053171195,491.16519525396484,368.39309663688516,143.69185750253456,B12010Aeropedellus clavatus,187,132.23539920915664,2591,2591m
191,Aeropedellus clavatus,18,0,0,0,0,0,18,2010,B1,resurvey,B1_191_2010,3.42225839230816,3.42225839230816,164.821097157889,164.821097157889,6,2,2591,B12010,10.573077053171195,491.16519525396484,368.39309663688516,143.69185750253456,B12010Aeropedellus clavatus,187,132.23539920915664,2591,2591m
202,Aeropedellus clavatus,27,0,1,1,0,0,29,2010,B1,resurvey,B1_202_2010,6.3860889,6.3860889,247.593288602611,247.593288602611,5.827586206896552,2,2591,B12010,10.573077053171195,491.16519525396484,368.39309663688516,143.69185750253456,B12010Aeropedellus clavatus,187,132.23539920915664,2591,2591m
209,Aeropedellus clavatus,22,0,0,0,0,0,22,2010,B1,resurvey,B1_209_2010,8.59989714,8.59989714,299.208583277611,299.208583277611,6,2,2591,B12010,10.573077053171195,491.16519525396484,368.39309663688516,143.69185750253456,B12010Aeropedellus clavatus,187,132.23539920915664,2591,2591m
217,Aeropedellus clavatus,10,0,0,0,0,0,10,2010,B1,resurvey,B1_217_2010,4.23901668149847,4.23901668149847,348.45842613411,348.45842613411,6,2,2591,B12010,10.573077053171195,491.16519525396484,368.39309663688516,143.69185750253456,B12010Aeropedellus clavatus,187,132.23539920915664,2591,2591m
226,Aeropedellus clavatus,7,0,0,0,0,0,7,2010,B1,resurvey,B1_226_2010,4.23754533280367,4.23754533280367,403.01967970597,403.01967970597,6,2,2591,B12010,10.573077053171195,491.16519525396484,368.39309663688516,143.69185750253456,B12010Aeropedellus clavatus,187,132.23539920915664,2591,2591m
241,Aeropedellus clavatus,3,0,0,0,0,0,3,2010,B1,resurvey,B1_241_2010,6.893391295,6.893391295,483.785123000803,483.785123000803,6,2,2591,B12010,10.573077053171195,491.16519525396484,368.39309663688516,143.69185750253456,B12010Aeropedellus clavatus,187,132.23539920915664,2591,2591m
126,Aeropedellus clavatus,0,0,0,0,1,3,4,2011,B1,resurvey,B1_126_2011,2.19803481571302,2.19803481571302,7.93446486725236,7.93446486725236,1.25,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Aeropedellus clavatus,186,177.93446486725236,2591,2591m
141,Aeropedellus clavatus,0,0,0,0,2,4,6,2011,B1,resurvey,B1_141_2011,0,0,21.3412076818179,21.3412076818179,1.3333333333333333,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Aeropedellus clavatus,186,177.93446486725236,2591,2591m
147,Aeropedellus clavatus,0,0,1,2,4,4,11,2011,B1,resurvey,B1_147_2011,0.555598205538459,0.555598205538459,26.3918192342555,26.3918192342555,2,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Aeropedellus clavatus,186,177.93446486725236,2591,2591m
155,Aeropedellus clavatus,0,0,6,5,5,6,22,2011,B1,resurvey,B1_155_2011,2.43996269113572,2.43996269113572,43.4838493939257,43.4838493939257,2.5,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Aeropedellus clavatus,186,177.93446486725236,2591,2591m
161,Aeropedellus clavatus,0,1,3,1,0,2,7,2011,B1,resurvey,B1_161_2011,1.4984356761081,1.4984356761081,65.6327849818702,65.6327849818702,3.142857142857143,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Aeropedellus clavatus,186,177.93446486725236,2591,2591m
168,Aeropedellus clavatus,0,2,5,1,2,0,10,2011,B1,resurvey,B1_168_2011,3.63877372230055,3.63877372230055,93.5556311780839,93.5556311780839,3.7,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Aeropedellus clavatus,186,177.93446486725236,2591,2591m
175,Aeropedellus clavatus,6,5,3,3,0,0,17,2011,B1,resurvey,B1_175_2011,5.33830220952634,5.33830220952634,116.815552810233,116.815552810233,4.823529411764706,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Aeropedellus clavatus,186,177.93446486725236,2591,2591m
182,Aeropedellus clavatus,9,5,2,0,0,0,16,2011,B1,resurvey,B1_182_2011,5.22460524556344,5.22460524556344,158.772892082634,158.772892082634,5.4375,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Aeropedellus clavatus,186,177.93446486725236,2591,2591m
188,Aeropedellus clavatus,11,0,1,0,0,0,12,2011,B1,resurvey,B1_188_2011,5.16030271717786,5.16030271717786,194.641602888801,194.641602888801,5.833333333333333,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Aeropedellus clavatus,186,177.93446486725236,2591,2591m
196,Aeropedellus clavatus,17,0,0,0,0,0,17,2011,B1,resurvey,B1_196_2011,5.43798916501598,5.43798916501598,234.048498495837,234.048498495837,6,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Aeropedellus clavatus,186,177.93446486725236,2591,2591m
202,Aeropedellus clavatus,20,0,0,0,0,0,20,2011,B1,resurvey,B1_202_2011,5.80788477377767,5.80788477377767,270.116436423096,270.116436423096,6,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Aeropedellus clavatus,186,177.93446486725236,2591,2591m
209,Aeropedellus clavatus,18,0,0,0,0,0,18,2011,B1,resurvey,B1_209_2011,4.59359864452372,4.59359864452372,314.438747762441,314.438747762441,6,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Aeropedellus clavatus,186,177.93446486725236,2591,2591m
216,Aeropedellus clavatus,14,0,0,0,0,0,14,2011,B1,resurvey,B1_216_2011,5.10301962514646,5.10301962514646,358.804342574468,358.804342574468,6,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Aeropedellus clavatus,186,177.93446486725236,2591,2591m
225,Aeropedellus clavatus,9,0,0,0,0,0,9,2011,B1,resurvey,B1_225_2011,5.40472338325215,5.40472338325215,417.428159493906,417.428159493906,6,2,2591,B12011,10.970625,545.3806014272858,399.80317666502214,133.44291658597038,B12011Aeropedellus clavatus,186,177.93446486725236,2591,2591m
136,Aeropedellus clavatus,0,9,20,6,0,0,35,2012,B1,resurvey,B1_136_2012,1.93826845152106,1.93826845152106,71.0096267917742,71.0096267917742,4.085714285714285,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Aeropedellus clavatus,146,101.0096267917742,2591,2591m
143,Aeropedellus clavatus,15,5,2,0,0,0,22,2012,B1,resurvey,B1_143_2012,5.05827887345893,5.05827887345893,90.2291502942238,90.2291502942238,5.590909090909091,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Aeropedellus clavatus,146,101.0096267917742,2591,2591m
151,Aeropedellus clavatus,26,3,0,0,0,0,29,2012,B1,resurvey,B1_151_2012,3.58540846988488,3.58540846988488,107.459678394275,107.459678394275,5.896551724137931,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Aeropedellus clavatus,146,101.0096267917742,2591,2591m
157,Aeropedellus clavatus,51,2,0,0,0,0,53,2012,B1,resurvey,B1_157_2012,5.10195941188122,5.10195941188122,132.138230781654,132.138230781654,5.962264150943396,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Aeropedellus clavatus,146,101.0096267917742,2591,2591m
163,Aeropedellus clavatus,53,1,0,0,0,0,54,2012,B1,resurvey,B1_163_2012,3.26272610813272,3.26272610813272,163.5811726822,163.5811726822,5.981481481481482,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Aeropedellus clavatus,146,101.0096267917742,2591,2591m
171,Aeropedellus clavatus,34,1,0,0,0,0,35,2012,B1,resurvey,B1_171_2012,9.888908765,9.888908765,212.548478189013,212.548478189013,5.9714285714285715,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Aeropedellus clavatus,146,101.0096267917742,2591,2591m
179,Aeropedellus clavatus,12,0,0,0,0,0,12,2012,B1,resurvey,B1_179_2012,9.360321705,9.360321705,274.939388861932,274.939388861932,6,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Aeropedellus clavatus,146,101.0096267917742,2591,2591m
184,Aeropedellus clavatus,17,0,0,0,0,0,17,2012,B1,resurvey,B1_184_2012,7.50354182724564,7.50354182724564,314.281442708158,314.281442708158,6,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Aeropedellus clavatus,146,101.0096267917742,2591,2591m
190,Aeropedellus clavatus,18,0,0,0,0,0,18,2012,B1,resurvey,B1_190_2012,2.34382820350721,2.34382820350721,350.294308667404,350.294308667404,6,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Aeropedellus clavatus,146,101.0096267917742,2591,2591m
197,Aeropedellus clavatus,7,0,0,0,0,0,7,2012,B1,resurvey,B1_197_2012,6.17925750991939,6.17925750991939,386.489340616421,386.489340616421,6,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Aeropedellus clavatus,146,101.0096267917742,2591,2591m
207,Aeropedellus clavatus,3,0,0,0,0,0,3,2012,B1,resurvey,B1_207_2012,5.75162226557079,5.75162226557079,452.830879711399,452.830879711399,6,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Aeropedellus clavatus,146,101.0096267917742,2591,2591m
224,Aeropedellus clavatus,5,0,0,0,0,0,5,2012,B1,resurvey,B1_224_2012,6.02423851774137,6.02423851774137,565.100175288596,565.100175288596,6,2,2591,B12012,12.597432073019021,663.2380383752198,471.12753402338353,138.23006454216022,B12012Aeropedellus clavatus,146,101.0096267917742,2591,2591m
147,Aeropedellus clavatus,0,0,1,2,5,1,9,2014,B1,resurvey,B1_147_2014,3.79401353578705,3.79401353578705,39.0961292534442,39.0961292534442,2.3333333333333335,2,2591,B12014,10.271570652173914,492.43447552700974,357.52666937631466,144.87405397779224,B12014Aeropedellus clavatus,182,149.0961292534442,2591,2591m
157,Aeropedellus clavatus,0,3,0,0,2,1,6,2014,B1,resurvey,B1_157_2014,2.71248373250671,2.71248373250671,76.9796662068337,76.9796662068337,3.3333333333333335,2,2591,B12014,10.271570652173914,492.43447552700974,357.52666937631466,144.87405397779224,B12014Aeropedellus clavatus,182,149.0961292534442,2591,2591m
165,Aeropedellus clavatus,7,10,9,0,0,0,26,2014,B1,resurvey,B1_165_2014,2.04093978655506,2.04093978655506,93.6353585427158,93.6353585427158,4.923076923076923,2,2591,B12014,10.271570652173914,492.43447552700974,357.52666937631466,144.87405397779224,B12014Aeropedellus clavatus,182,149.0961292534442,2591,2591m
174,Aeropedellus clavatus,19,11,6,3,0,0,39,2014,B1,resurvey,B1_174_2014,2.34120210883044,2.34120210883044,125.237678914709,125.237678914709,5.17948717948718,2,2591,B12014,10.271570652173914,492.43447552700974,357.52666937631466,144.87405397779224,B12014Aeropedellus clavatus,182,149.0961292534442,2591,2591m
